Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/retrieve/Observation?_id=8a1d6da13492acc4c5bf861097ad5d1a33f938b5ccac0c1bd4b2c4d1,1,0,32674.834466000902,32674.834466000902,32674.834466000902,32674.834466000902,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=8a2143ccc1ea5e39b0fcdff095a680cf337d7f1c89b118d14beb23b1,1,0,39286.52778000105,39286.52778000105,39286.52778000105,39286.52778000105,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=8a228f74e0ab70a24b42ae7349512969b0d6ee01b701866108602b0c,1,0,10606.20845000085,10606.20845000085,10606.20845000085,10606.20845000085,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=8a2463010e248d11e723955ec17778fdbae1a16fae8356f017f2b63b,1,0,40064.14505899011,40064.14505899011,40064.14505899011,40064.14505899011,1549.0,0.0008360533767373236,0.0,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
GET,GET /api/v1/retrieve/Observation?_id=8a2c0890f625740642f9940d41bd7925c4bb5bfce8343b1d854ef85a,1,0,29710.911008995026,29710.911008995026,29710.911008995026,29710.911008995026,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=8a30620857161af92d301d80ddeb4db386711187ea592210999c45df,1,0,9237.439695003559,9237.439695003559,9237.439695003559,9237.439695003559,1549.0,0.0008360533767373236,0.0,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200
GET,GET /api/v1/retrieve/Observation?_id=8a365fa4634051d195666428eb6b10212afe0c8c668703fc96f3e47a,1,0,30542.02689799422,30542.02689799422,30542.02689799422,30542.02689799422,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=8a42d10eb465559c536685c9834cd0b1109cc3c92a09450013034c71,1,0,3771.151335997274,3771.151335997274,3771.151335997274,3771.151335997274,1549.0,0.0008360533767373236,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,GET /api/v1/retrieve/Observation?_id=8a48dda5701830ca64e89fe955433084d441a1bc1535b2e63dc18e9e,1,0,33514.64128498628,33514.64128498628,33514.64128498628,33514.64128498628,1549.0,0.0008360533767373236,0.0,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000
GET,GET /api/v1/retrieve/Observation?_id=8a4924c6e82217769262c1c79625c9351dda6acebdd145cc419595cc,1,0,5997.9801190056605,5997.9801190056605,5997.9801190056605,5997.9801190056605,1549.0,0.0008360533767373236,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,GET /api/v1/retrieve/Observation?_id=8a4fdf90a74341e9fbcdc771b440137abd5776dfbe6c8525136bf690,1,0,33170.99812699598,33170.99812699598,33170.99812699598,33170.99812699598,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=8a53a25a9e2fab5490a3a7ef74d22e26650c6b08c9183ab1eb9ac4c0,1,0,41178.225487004966,41178.225487004966,41178.225487004966,41178.225487004966,1549.0,0.0008360533767373236,0.0,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000
GET,GET /api/v1/retrieve/Observation?_id=8a5925c0658dc1034d46373b0006ea3417f5c9f1da71494f7c1c12dd,1,0,23453.640979001648,23453.640979001648,23453.640979001648,23453.640979001648,1549.0,0.0008360533767373236,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,GET /api/v1/retrieve/Observation?_id=8a5a0713a0d6fe47159151fe75436cc89984f9ad3987df4875e28960,1,0,37628.07941999927,37628.07941999927,37628.07941999927,37628.07941999927,1549.0,0.0008360533767373236,0.0,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000
GET,GET /api/v1/retrieve/Observation?_id=8a613a583379278c8477ad98d6a63f2d66fb95e459a7fd1bed2739af,1,0,37242.4786400079,37242.4786400079,37242.4786400079,37242.4786400079,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=8a63c7acf0f9f7b96dd2fd43f6b2aade658962bedb0870505c1b804a,1,0,36740.9207370074,36740.9207370074,36740.9207370074,36740.9207370074,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=8a6d9ca808baa61527ab65213f00c6a57dbaf2e3580f268496c711ae,1,0,9202.536076001707,9202.536076001707,9202.536076001707,9202.536076001707,1549.0,0.0008360533767373236,0.0,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200
GET,GET /api/v1/retrieve/Observation?_id=8a6ed1cb2ba8f26af1a998fbc186cb9c3f507e04921e9d79764ed5bf,1,0,15692.026640012045,15692.026640012045,15692.026640012045,15692.026640012045,1549.0,0.0008360533767373236,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,GET /api/v1/retrieve/Observation?_id=8a6effebccb56e0c8a6c8b5230d26d6171fe4d5c96713f8ecd4f7fef,1,0,39521.96675399318,39521.96675399318,39521.96675399318,39521.96675399318,1549.0,0.0008360533767373236,0.0,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
GET,GET /api/v1/retrieve/Observation?_id=8a7be8cc6562931dda53646f91bca09c1bbe6fa2e17375b563866278,1,1,9236.177172002499,9236.177172002499,9236.177172002499,9236.177172002499,36.0,0.0008360533767373236,0.0008360533767373236,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200,9200
GET,GET /api/v1/retrieve/Observation?_id=8a7f04b0caa697d4f6935428ed431e072723830706a99b74a7676fa2,1,0,29919.063043998904,29919.063043998904,29919.063043998904,29919.063043998904,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=8a887b6603825ab393e980cbce54d813210e03a90e003eec6da0fc37,1,0,31269.159898991347,31269.159898991347,31269.159898991347,31269.159898991347,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=8a949168f5bd43d2fa5c242dfb281d656eb799117020b301306246f6,1,0,32648.52207498916,32648.52207498916,32648.52207498916,32648.52207498916,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=8a95065f4f01f78ba4d60805acd39bb78d50a58363c5855cdf9a3171,1,0,3312.1027080051135,3312.1027080051135,3312.1027080051135,3312.1027080051135,1549.0,0.0008360533767373236,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,GET /api/v1/retrieve/Observation?_id=8a9b1802fe5408f7b4eabf3b0527e0cf22394e0bc8d5c0c07687e62d,1,0,29314.496370003326,29314.496370003326,29314.496370003326,29314.496370003326,1549.0,0.0008360533767373236,0.0,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000
GET,GET /api/v1/retrieve/Observation?_id=8a9b19df551f21e0b9078825c252c42eba5308559e71124a5514ccad,1,0,46446.78305200068,46446.78305200068,46446.78305200068,46446.78305200068,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=8aa37ac717293024a3652dd3e5838de4f2f3965822e4eb2533808298,1,0,32625.705592989107,32625.705592989107,32625.705592989107,32625.705592989107,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=8aa58e96d18d8dd41dc378e557cfe930017ae443419ea8c8eebb4c18,1,0,12507.22212799883,12507.22212799883,12507.22212799883,12507.22212799883,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=8aa5a51ab51a6004a1351f7ba978f7f0c696540269e56d2580aaf965,1,0,4651.134547006222,4651.134547006222,4651.134547006222,4651.134547006222,1549.0,0.0008360533767373236,0.0,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,GET /api/v1/retrieve/Observation?_id=8ab2abcb237a1fb2c3157ae07f9916ca2e5e7a99ef88c2e64cfa9f90,1,0,9467.832140988321,9467.832140988321,9467.832140988321,9467.832140988321,1549.0,0.0008360533767373236,0.0,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
GET,GET /api/v1/retrieve/Observation?_id=8ab40f320ef05388da3d763fb2320dc7d45e1ca22695dfa78e19c055,1,0,31337.206070995308,31337.206070995308,31337.206070995308,31337.206070995308,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=8ab45c91ed85c636b5d89cdd00f2b8d451228ae7cf8c2985f8598357,1,0,2367.541692001396,2367.541692001396,2367.541692001396,2367.541692001396,1549.0,0.0008360533767373236,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,GET /api/v1/retrieve/Observation?_id=8abeda70cc84b870ae684d35485a97694004c340c764ce8fd2357ea1,1,0,23360.902002998046,23360.902002998046,23360.902002998046,23360.902002998046,1549.0,0.0008360533767373236,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
GET,GET /api/v1/retrieve/Observation?_id=8ac0c0314edc8a4a8e4907c308da22d52e7cc94849a52626da120ccb,1,0,23570.11557399528,23570.11557399528,23570.11557399528,23570.11557399528,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=8ac123cc84c0debf803625d209f5a15d5a51fa392d51d2aa61e561e8,1,0,74.48129101248924,74.48129101248924,74.48129101248924,74.48129101248924,1549.0,0.0008360533767373236,0.0,74,74,74,74,74,74,74,74,74,74,74
GET,GET /api/v1/retrieve/Observation?_id=8ad1d3dae24e99b63ab270c3905f287d24ddbedae15ad55c0ab9632a,1,0,20702.473911005654,20702.473911005654,20702.473911005654,20702.473911005654,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=8ad49f9c028d9fb4632b9dd74ef0129a43689cf09c3ac06126c5fafc,1,0,17245.601297006942,17245.601297006942,17245.601297006942,17245.601297006942,1549.0,0.0008360533767373236,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,GET /api/v1/retrieve/Observation?_id=8ad60ec7379b928841f7a6c1b391492152ecef0f8998ac55cad8d388,1,0,12977.74567399756,12977.74567399756,12977.74567399756,12977.74567399756,1549.0,0.0008360533767373236,0.0,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
GET,GET /api/v1/retrieve/Observation?_id=8adf01ba7db406c945c139ffefbe0908b8bacd55f6afeeb99793adf4,1,0,27235.26420399139,27235.26420399139,27235.26420399139,27235.26420399139,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=8ae973ffae099878740dc18b664757341abec0d5e8ba9d8336d0e622,1,0,28411.822206995566,28411.822206995566,28411.822206995566,28411.822206995566,1549.0,0.0008360533767373236,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,GET /api/v1/retrieve/Observation?_id=8aec5400cf8894149c1146f8eec948fbd0bf8d3670966cfb742ddb17,1,0,19470.945466004196,19470.945466004196,19470.945466004196,19470.945466004196,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=8aeef1f7b981283800ec2bd37eca601a77db950da0c371b91165686d,1,0,29874.452713993378,29874.452713993378,29874.452713993378,29874.452713993378,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=8afaf276870e678a6292cc92b05236ec61a0ad0ba3e9e223495a6400,1,0,9476.998340003775,9476.998340003775,9476.998340003775,9476.998340003775,1549.0,0.0008360533767373236,0.0,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
GET,GET /api/v1/retrieve/Observation?_id=8afeb9f82c0be6f677b1aa9a1f126566bac2a4e6b25bf10de8aeb977,1,0,38782.581997002126,38782.581997002126,38782.581997002126,38782.581997002126,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=8b074bf311a80c0eaf441c46eeab54991c057205082d3a7106dab286,1,0,72.03205800033174,72.03205800033174,72.03205800033174,72.03205800033174,1549.0,0.0008360533767373236,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,GET /api/v1/retrieve/Observation?_id=8b0a9b80e3e84695fcc805429c7081cd22ef5a52b42bd10b753b1814,1,0,17559.92391599284,17559.92391599284,17559.92391599284,17559.92391599284,1549.0,0.0008360533767373236,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,GET /api/v1/retrieve/Observation?_id=8b0e6cf60c72c2534e7e1a809540a884022bdefa9b699bdfb2fb2652,1,0,25921.02372100635,25921.02372100635,25921.02372100635,25921.02372100635,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=8b10fcbd3db6c182c2e91593ddaa13538cbe6ebb1f043d759581d3e9,1,0,32867.13486700319,32867.13486700319,32867.13486700319,32867.13486700319,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=8b1a857b180f973cc37ebced9fd0c001da07693d2015e788efd57e66,1,0,20890.13732499734,20890.13732499734,20890.13732499734,20890.13732499734,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=8b1c4d09602d50d37d0861966409f40ff3529dce4e4556f0d9e545b1,1,1,1142.9278709983919,1142.9278709983919,1142.9278709983919,1142.9278709983919,36.0,0.0008360533767373236,0.0008360533767373236,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,GET /api/v1/retrieve/Observation?_id=8b1dfe3f8b193c9d12978f0c64f3cc3e4210e3388a38f8b3828e8a8a,1,0,26174.087752006017,26174.087752006017,26174.087752006017,26174.087752006017,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=8b1f1f38c177e5f7c702959a7b5a59fb49aed4bd9fe2b74c3c9f8747,1,0,27257.288218999747,27257.288218999747,27257.288218999747,27257.288218999747,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=8b2034eedfeef85ef129bfa8ca20d6e24a334d6ae3e55d881b104e5e,1,0,31617.92392200732,31617.92392200732,31617.92392200732,31617.92392200732,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=8b29716b3c1c6e9df209d95dce54f05e3a8e912265dd82c36ca16d98,1,0,16866.467426007148,16866.467426007148,16866.467426007148,16866.467426007148,1549.0,0.0008360533767373236,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,GET /api/v1/retrieve/Observation?_id=8b30d07a6ee1ea6816bec0800b5efbd5857233370e05b93e7e9ed886,1,0,29625.87631000497,29625.87631000497,29625.87631000497,29625.87631000497,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=8b3230e08767b7b8fde9467690530f87ff09c63641cd214af1448a2f,1,0,35845.10927800147,35845.10927800147,35845.10927800147,35845.10927800147,1549.0,0.0008360533767373236,0.0,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
GET,GET /api/v1/retrieve/Observation?_id=8b347c81e6d5dc0d4f026f3a2b01fc0a98b608fdcb7687dc13e48eba,1,0,19660.096717998385,19660.096717998385,19660.096717998385,19660.096717998385,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=8b435ce72e43225fe8e3f3fd7226fdd6c6f28cf6fc2a63d5ab2001dd,1,1,792.4859899940202,792.4859899940202,792.4859899940202,792.4859899940202,36.0,0.0008360533767373236,0.0008360533767373236,790,790,790,790,790,790,790,790,790,790,790
GET,GET /api/v1/retrieve/Observation?_id=8b45d75530a3acbb7c1bc29e573e709dfe1d30ec8d88cecba28a96b4,1,0,113.25560898694675,113.25560898694675,113.25560898694675,113.25560898694675,1549.0,0.0008360533767373236,0.0,110,110,110,110,110,110,110,110,110,110,110
GET,GET /api/v1/retrieve/Observation?_id=8b4b32827dc8856b533c154767402020f83c97e054f482e29aae85ee,1,1,1316.3214590022108,1316.3214590022108,1316.3214590022108,1316.3214590022108,36.0,0.0008360533767373236,0.0008360533767373236,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,GET /api/v1/retrieve/Observation?_id=8b4e114e428b6eef2292c31221403610cd95ba1259767fc080d2bdc2,1,0,31886.605292005697,31886.605292005697,31886.605292005697,31886.605292005697,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=8b553550b115ce07aac44b8c3f9924750b482ab93d1af0b2f0a8d74d,1,0,8811.051996992319,8811.051996992319,8811.051996992319,8811.051996992319,1549.0,0.0008360533767373236,0.0,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800
GET,GET /api/v1/retrieve/Observation?_id=8b5a8156fa79ebd8628f103abd4c183952716b11352ee3b92816fe3e,1,0,3240.653440996539,3240.653440996539,3240.653440996539,3240.653440996539,1549.0,0.0008360533767373236,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,GET /api/v1/retrieve/Observation?_id=8b5c0cf862e4fc09512e30ff22dac23722ae71b696d9a68f143f61aa,1,0,31835.268568989704,31835.268568989704,31835.268568989704,31835.268568989704,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=8b6290199b70a05ccd1c5a905f4af707090e91309d08fae163e9c9ad,1,1,1423.481427002116,1423.481427002116,1423.481427002116,1423.481427002116,36.0,0.0008360533767373236,0.0008360533767373236,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,GET /api/v1/retrieve/Observation?_id=8b678b0650ecdcf0aecfe12a4c6ede83fc20ea0c21766af72719ec14,1,0,10846.441849003895,10846.441849003895,10846.441849003895,10846.441849003895,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=8b6c1b79432b702f4965699548fd315dfa8100b28692fa5d585dc63d,1,0,23810.39082199277,23810.39082199277,23810.39082199277,23810.39082199277,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=8b6c457347fd99db9f17710518383afd8d5379919a46f06b5ddb5294,1,0,5159.00485200109,5159.00485200109,5159.00485200109,5159.00485200109,1549.0,0.0008360533767373236,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,GET /api/v1/retrieve/Observation?_id=8b70e3df0f2558f37a062d3667c618cb3b6fdeb22da65bee8db475cb,1,0,24747.459281992633,24747.459281992633,24747.459281992633,24747.459281992633,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=8b8616f578738258df28d0c6b646238da114ab464d5c19f32d235845,1,0,7258.7916379998205,7258.7916379998205,7258.7916379998205,7258.7916379998205,1549.0,0.0008360533767373236,0.0,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
GET,GET /api/v1/retrieve/Observation?_id=8b88d8e357132881af90bed205bc4482a6efc7a7cf9b440d0aee3357,1,0,38561.843668008805,38561.843668008805,38561.843668008805,38561.843668008805,1549.0,0.0008360533767373236,0.0,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000
GET,GET /api/v1/retrieve/Observation?_id=8b8ad9cc3706caa575fc87a80d1838b57ce29fb6cfcbad5472b5f718,1,0,31824.771586005227,31824.771586005227,31824.771586005227,31824.771586005227,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
